timestamp,type,seq_counter,rtc,data
2025-08-02T17:57:17.561972,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:57:18.557523,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:57:19.556888,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:57:20.557529,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:57:21.558575,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:57:22.557955,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:57:23.558217,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:57:24.556777,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:57:25.558614,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:57:26.558283,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:57:27.558798,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:57:28.557841,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:57:29.559662,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:57:30.558041,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:57:31.558964,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:57:32.557992,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:57:33.558772,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:57:34.557590,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:57:35.558531,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:57:36.556980,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:57:37.558709,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:57:38.557583,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:57:39.561119,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:57:40.557817,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:57:41.559116,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:57:42.558155,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:57:43.556807,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:57:44.558804,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:57:45.556944,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:57:46.558631,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:57:47.558499,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:57:48.557212,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:57:49.560162,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:57:50.558951,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:57:51.558683,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:57:52.557732,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:57:53.558637,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:57:54.557220,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:57:55.558197,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:57:56.557953,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:57:57.558230,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:57:58.558316,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:57:59.558836,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:58:00.558678,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:58:01.558238,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:58:02.556811,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:58:03.557929,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:58:04.558663,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:58:05.558443,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:58:06.558153,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:58:07.557987,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:58:08.557719,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:58:09.566394,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:58:10.557618,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:58:11.558681,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:58:12.558033,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:58:13.558337,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:58:14.558265,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:58:15.557821,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:58:16.557202,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:58:17.557470,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:58:18.557739,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:58:19.557753,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:58:20.557527,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:58:21.557699,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:58:22.559659,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:58:23.556690,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:58:24.557065,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:58:25.556739,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:58:26.563427,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:58:27.558682,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:58:28.557148,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:58:29.557960,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:58:30.558247,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:58:31.558142,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:58:32.556877,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:58:33.557271,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:58:34.558410,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:58:35.557385,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:58:36.557725,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:58:37.558529,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:58:38.557900,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:58:39.558420,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:58:40.556960,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:58:41.558073,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:58:42.557995,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:58:43.558048,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:58:44.557896,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:58:45.558570,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:58:46.557955,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:58:47.558295,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:58:48.557199,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:58:49.556789,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:58:50.557559,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:58:51.556857,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:58:52.558876,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:58:53.561648,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:58:54.557953,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:58:55.558411,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:58:56.558174,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:58:57.558709,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:58:58.557701,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:58:59.558024,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:59:00.558530,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:59:01.558048,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:59:02.557876,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:59:03.557837,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:59:04.558195,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:59:05.559175,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:59:06.558223,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:59:07.556791,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:59:08.610782,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:59:09.605132,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:59:10.575338,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:59:11.567638,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:59:12.556899,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:59:13.558017,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:59:14.556971,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:59:15.556750,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
2025-08-02T17:59:16.556992,BF,99,5497,"{'type': 'BF', 'seq_counter': 99, 'rtc': 5497, 'bit_flip': 4440249817156533370910473634686368896443958803038208, 'crc': 0}"
2025-08-02T17:59:17.557133,HK,42,14207,"{'type': 'HK', 'seq_counter': 42, 'rtc': 14207, 'internal': 120.1183203125, 'external': -46.85, 'sensor_board': -46.85, 'gnss': 0, 'altitude': 0, 'crc': 0}"
